station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,31-05-2022,16,0,0,437.3,13.8,15.7,12.9,11.8,66.9,310.2,3.3,310.2,2.6,1005.3,256.9,11.4
6069,31-05-2022,17,0,0,116.2,13.3,13.7,13,11.8,66.5,316.6,2.8,316.6,2.3,1005,37.8,11.6
6069,31-05-2022,18,0,0,87,12.7,12.5,13.1,11.9,68.9,309.1,3.1,309.1,2.6,1005.1,18.7,10.7
6069,31-05-2022,19,0,0,77,12.2,11.9,13.1,12,70.7,316.8,2.9,316.8,2.2,1005,-6.5,8.7
6069,31-05-2022,20,0,0,22.3,11.3,10.4,13.1,12,73.9,317.4,2.2,317.4,1.8,1005.1,-54.6,7
6069,31-05-2022,21,0,0,0.1,9.7,7.1,13,12,80,316.8,1.2,316.8,0.6,1005.1,-81,5.2
6069,31-05-2022,22,0,0,0.2,8.2,4.4,12.9,12.1,88.6,296.9,0.6,296.9,0,1004.8,-63.5,3
6069,31-05-2022,23,0,0,0.4,7.8,4.3,12.8,12.1,91.2,290.2,1.3,290.2,0.7,1004.7,-59,0.4
6069,01-06-2022,0,0,0,0,7.9,5.6,12.6,12,92.3,270.5,1.3,270.5,0.5,1004.6,-45.6,-1.7
6069,01-06-2022,1,0,0,0.1,7.9,6.3,12.4,12.1,92.9,273.4,1.3,273.4,0.7,1004.5,-48.8,-2.8
6069,01-06-2022,2,0,0,0,7.6,5.9,12.2,12,92.9,264.1,1.1,264.1,0.3,1004.1,-51,-3.2
6069,01-06-2022,3,0,0,1.2,7.2,5.1,12.1,12,93.8,249.7,1.2,249.7,0.4,1003.9,-53.1,-3.5
6069,01-06-2022,4,0,0,29.1,7.5,6.5,11.9,11.9,94.6,261.7,1.6,261.7,0.9,1003.8,-32.7,-4.2
6069,01-06-2022,5,0,0,72.6,8.2,7.9,11.8,11.9,94,232.2,1.3,232.2,0.9,1003.8,11.6,-4.4
6069,01-06-2022,6,0,0,272.8,9.3,10.1,11.7,11.9,92.8,265.9,1.7,265.9,1.4,1004,138.4,-3.8
6069,01-06-2022,7,0,0,407.1,10.7,12.3,11.7,11.8,82.5,273.6,2.5,273.6,2,1004.4,187.4,-2.4
6069,01-06-2022,8,0,0,516.3,11.5,13.6,11.7,11.7,69.7,276.7,2.7,276.7,2.2,1004.7,272,-0.2
6069,01-06-2022,9,0,0,550.2,12.4,14.8,11.8,11.7,66.2,269.9,2.8,269.9,2.3,1004.6,319,2
6069,01-06-2022,10,0,0,642.2,13.1,15.8,11.9,11.7,57.8,265.4,2.7,265.4,2.4,1004.4,382.1,4.2
6069,01-06-2022,11,0,0,387,13.6,15.8,12,11.7,54.6,281.7,2.9,281.7,2.3,1004.2,213.8,6.7
6069,01-06-2022,12,0,0,191.1,13.2,14,12.3,11.6,60.4,273.4,2.9,273.4,2.4,1004,88.5,8.6
6069,01-06-2022,13,0,0,134.1,12.7,12.9,12.4,11.7,64.6,242.8,2.2,242.8,1.9,1004,50.4,8.6
6069,01-06-2022,14,0,0,183.2,13.3,13.6,12.5,11.7,59.9,257,1.9,257,1.5,1003.8,81.3,7.6
6069,01-06-2022,15,0,0,197.4,13.6,13.8,12.6,11.7,58.9,282.5,2.6,282.5,2.1,1003.8,92.2,7
6069,01-06-2022,16,0,0,448.8,13.9,15.2,12.6,11.8,62.1,292,4.3,292,3.6,1004,238.7,6.5
6069,01-06-2022,17,0,0,397,13.3,15,12.6,11.8,65.9,285.8,5,285.8,4.2,1004.2,165,6.7
6069,01-06-2022,18,0,0,141.4,11.9,12.2,12.7,11.8,73.1,272.2,4.4,272.2,3.6,1004.3,0.2,6.8
6069,01-06-2022,19,0,0,72.2,11.2,11.1,12.7,11.9,82.8,264.9,3.9,264.9,3.1,1004.2,-38.4,5.7
6069,01-06-2022,20,0,0,13.8,10.5,9.8,12.7,11.9,87.2,258,3.2,258,2.5,1004.2,-70.6,4.2
6069,01-06-2022,21,0,0,0.3,9.6,8.6,12.6,11.9,92.6,249.6,2.5,249.6,2.1,1004.2,-87.1,2.7
6069,01-06-2022,22,0,0,0,8.7,7.3,12.5,11.9,95.6,234,0.7,234,1.3,1003.9,-73.3,1.3
6069,01-06-2022,23,0,0,0,8.9,8.2,12.4,11.9,95.7,217.8,1,217.8,1.6,1003.8,-43.4,-0.2
6069,02-06-2022,0,0,0,0.2,9.4,9,12.3,11.9,95.7,211.1,1.2,211.1,1.8,1003.8,-26.3,-1.1
6069,02-06-2022,1,0,0,0.2,9.5,9.3,12.1,11.9,95.7,208.8,2,208.8,2.2,1003.5,-18.1,-1.3
6069,02-06-2022,2,0,0,0.1,9.6,9.5,12.1,11.9,95.7,207.8,2.2,207.8,2.3,1003.4,-16,-1.3
6069,02-06-2022,3,0,0,0.6,9.7,9.6,12,11.9,95.7,225.7,2.1,225.7,2.3,1003,-12.1,-1.1
6069,02-06-2022,4,0.6,0,9.3,9.9,9.9,11.9,11.8,95.7,249.6,3.3,249.6,2.8,1003.2,-3.1,-1
6069,02-06-2022,5,0,0,17.9,10.1,9.9,11.9,11.8,95.7,265.7,3.2,265.7,2.5,1003.5,4.1,-0.9
6069,02-06-2022,6,0,0,35,10.1,10,11.8,11.7,95.8,281.1,3.1,281.1,2.5,1004,18,-0.6
6069,02-06-2022,7,0.1,0,55.2,10.2,10.2,11.8,11.7,95.8,279.1,2.8,279.1,2.4,1004.4,32.6,-0.4
6069,02-06-2022,8,0,0,138.3,10.7,10.9,11.8,11.7,95.8,269.8,3.4,269.8,2.7,1004.8,94.6,-0.1
6069,02-06-2022,9,0,0,191.8,11.3,11.5,11.8,11.7,95.5,278,4,278,3.4,1005.4,131.9,0.6
6069,02-06-2022,10,0,0,307.8,12,12.4,11.8,11.7,92.5,280.2,4.6,280.2,3.7,1006,211.6,1.6
6069,02-06-2022,11,0,0,243.9,12.2,12.5,11.9,11.6,89.8,281.5,5.5,281.5,4.2,1006.5,156.8,2.8
6069,02-06-2022,12,0,0,116.8,11.5,11.6,11.9,11.6,93.1,276,4.8,276,3.8,1006.9,68.6,3.8
6069,02-06-2022,13,0,0,86.3,11.4,11.4,12,11.6,93.7,275.2,4.4,275.2,3.6,1007.4,50.5,3.9
6069,02-06-2022,14,0.1,0,96.4,11.2,11.2,12,11.6,94.2,274.1,4.8,274.1,3.7,1008,58.7,3.6
6069,02-06-2022,15,0,0,99.8,11,11.1,12.1,11.6,94.4,276.6,5.1,276.6,4.1,1008.2,61,3.3
6069,02-06-2022,16,0,0,75.1,11.2,11.1,12.1,11.6,91.1,276.9,5.3,276.9,4.2,1008.4,36.9,3
6069,02-06-2022,17,0,0,54.5,10.9,10.9,12.1,11.6,89.8,273.5,5.2,273.5,3.9,1008.6,21.1,2.7
6069,02-06-2022,18,0,0,29.5,10.6,10.5,12,11.6,91.8,269.6,4.9,269.6,3.7,1008.9,3.3,2.3
6069,02-06-2022,19,0,0,11.8,10.4,10.2,12,11.7,92.6,274.2,4.8,274.2,3.7,1009,-7.3,1.9
6069,02-06-2022,20,0,0,2.5,10.4,10.1,12,11.6,91.9,277.2,4.7,277.2,3.6,1009.1,-15.3,1.3
6069,02-06-2022,21,0,0,0.1,10.2,10.1,11.9,11.6,93.5,261.9,4.3,261.9,3.4,1009.4,-15.8,0.9
6069,02-06-2022,22,0,0,0.1,10.1,10,11.9,11.6,93.9,263.3,4.3,263.3,3.5,1009.7,-14.9,0.5
6069,02-06-2022,23,0,0,0.1,10,9.9,11.9,11.6,94.6,267.8,4.1,267.8,3.2,1010,-13.4,0.2
6069,03-06-2022,0,0,0,0.1,10.1,10,11.8,11.6,94.6,268.8,4.1,268.8,3.2,1010.1,-14.3,0
6069,03-06-2022,1,0,0,0.1,10.2,10,11.8,11.6,94.6,266.4,4,266.4,3.3,1010.3,-15,-0.1
6069,03-06-2022,2,0,0,0.1,10.1,9.9,11.7,11.6,94.6,277.4,4,277.4,3.1,1010.5,-15.1,-0.2
6069,03-06-2022,3,0,0,0.2,9.9,9.7,11.7,11.6,94.1,277.7,4.3,277.7,3.4,1010.6,-14,-0.3
6069,03-06-2022,4,0,0,5.3,9.5,9.4,11.6,11.5,94.3,271.7,4.7,271.7,3.6,1010.8,-8.3,-0.4
6069,03-06-2022,5,0,0,15.8,9.3,9.2,11.6,11.5,94.3,268.1,4.3,268.1,3.3,1011,-0.8,-0.6
6069,03-06-2022,6,0,0,38.6,9.4,9.3,11.6,11.5,94.3,262,4.4,262,3.4,1011.1,15.2,-0.7
6069,03-06-2022,7,0,0,73.6,9.7,9.8,11.5,11.5,94.3,258.8,4.4,258.8,3.5,1011.3,37.6,-0.7
6069,03-06-2022,8,0,0,85.2,10,10.1,11.5,11.5,94.3,269.2,4,269.2,3.1,1011.2,45.1,-0.5
6069,03-06-2022,9,0,0,131.7,10.5,10.9,11.5,11.4,93.7,277.2,3.8,277.2,3,1011.2,76.1,-0.2
6069,03-06-2022,10,0,0,191.3,11.2,11.7,11.5,11.4,89,279.8,3.7,279.8,3,1011.6,115.7,0.4
6069,03-06-2022,11,0,0,295.3,12.1,13,11.5,11.4,79.2,269.8,4,269.8,3.3,1011.9,184.3,1.2
6069,03-06-2022,12,0,0,278.7,12.2,13.1,11.5,11.4,76.1,275.4,4.6,275.4,3.8,1011.9,173.7,2.4
6069,03-06-2022,13,0,0,213.5,11.9,12.7,11.6,11.4,78.7,286.1,4.4,286.1,3.7,1011.9,125.9,3.3
6069,03-06-2022,14,0,0,249,12.2,13,11.7,11.4,75.6,275.4,4.4,275.4,3.5,1011.8,150.3,3.8
6069,03-06-2022,15,0,0,185.4,11.9,12.4,11.8,11.4,78.5,277.8,4.8,277.8,3.8,1011.8,106.3,4.1
6069,03-06-2022,16,0,0,179.5,12,12.5,11.8,11.4,76,285.4,4.3,285.4,3.6,1011.7,102.1,4.2
6069,03-06-2022,17,0,0,116.7,12,12.3,11.9,11.4,78.6,274.4,4.6,274.4,3.5,1011.6,58,4.1
6069,03-06-2022,18,0,0,82.7,11.9,12.1,11.9,11.4,84.6,268.1,3.8,268.1,3,1011.5,32,3.8
6069,03-06-2022,19,0,0,34.5,11.4,11.3,11.9,11.4,83.1,286.3,4.1,286.3,3.3,1011.8,-1.2,3.5
6069,03-06-2022,20,0,0,6.6,10.7,10.6,11.9,11.4,87.4,289,4.2,289,3.4,1012,-15.6,2.9
6069,03-06-2022,21,0,0,0.4,10.5,10.2,11.9,11.5,89.3,285.9,4.2,285.9,3.4,1012,-19.4,2.2
6069,03-06-2022,22,0,0,0.1,10.4,10.2,11.8,11.5,90.1,278.8,3,278.8,2.3,1012.1,-18.6,1.4
6069,03-06-2022,23,0,0,0.1,10.5,10.3,11.8,11.5,91.1,284.5,2.9,284.5,2.5,1012.4,-18.6,0.9
6069,04-06-2022,0,0,0,0.1,10.4,10.1,11.7,11.5,91.5,282.8,3.1,282.8,2.4,1012.5,-19.5,0.5
6069,04-06-2022,1,0,0,0.1,10.2,10,11.7,11.5,91.5,273,3,273,2.4,1012.6,-18.5,0.2
6069,04-06-2022,2,0,0,0.1,10.2,9.9,11.6,11.4,90.5,262.8,2.7,262.8,2,1012.4,-20.7,0
6069,04-06-2022,3,0,0,2.1,10.1,9.8,11.6,11.4,90.2,251.8,3.2,251.8,2.6,1012.3,-18.1,-0.2
6069,04-06-2022,4,0,0,25.2,10,9.7,11.6,11.4,90.2,248.7,2.6,248.7,2,1012.3,-13.5,-0.4
6069,04-06-2022,5,0,0,73.8,10.3,10.4,11.5,11.4,90.4,264.9,2.6,264.9,2.1,1012.5,31,-0.5
6069,04-06-2022,6,0,0,125.1,10.5,11.1,11.5,11.4,91.9,261.1,2.7,261.1,2.2,1013.1,68.9,-0.3
6069,04-06-2022,7,0,0,251.2,11.1,12.4,11.5,11.4,91.3,243.5,2.1,243.5,1.9,1013.5,150.6,0.4
6069,04-06-2022,8,0,0,417.9,11.9,14,11.5,11.4,88.4,256.6,2.2,256.6,1.9,1014,232.7,1.7
6069,04-06-2022,9,0,0,686.8,13.3,16.9,11.6,11.3,82,250.6,2.2,250.6,1.9,1014.8,406,3.6
6069,04-06-2022,10,0,0,795.7,14.8,19.6,11.7,11.3,73.3,238.8,1.8,238.8,1.6,1015,482.6,6.9
6069,04-06-2022,11,0,0,857.8,16.4,21.2,11.9,11.3,68.1,252,1.7,252,1.5,1015.1,535.1,11.4
6069,04-06-2022,12,0,0,860.2,17.6,22.4,12.2,11.4,61,245.2,1.6,245.2,1.5,1014.9,533.7,16.1
6069,04-06-2022,13,0,0,823.7,19.1,24,12.6,11.4,55,252.2,1.1,252.2,1.1,1014.6,492,20.3
6069,04-06-2022,14,0,0,744.6,20,24.1,13,11.5,52.1,229.7,1.4,229.7,1.3,1014.4,418.5,23.5
6069,04-06-2022,15,0,0,537.4,20.4,23.8,13.5,11.6,48.9,200.3,1.6,200.3,1.5,1014.2,263.3,25.5
6069,04-06-2022,16,0,0,358.7,20.1,21.8,13.8,11.7,52.9,241.7,1.2,241.7,1.1,1014,153.9,25.8
6069,04-06-2022,17,0,0,429,20.2,22.1,14.1,11.8,55.5,292.2,1.8,292.2,1.4,1013.9,191.4,24
6069,04-06-2022,18,0,0,256.3,19.6,20.7,14.3,12,60.1,297.6,2.6,297.6,2.1,1014,42.9,21.6
6069,04-06-2022,19,0,0,108.5,18.3,18.1,14.4,12.1,66.5,304.8,2.6,304.8,2.1,1014,-53.4,19
6069,04-06-2022,20,0,0,25.4,16,15.2,14.4,12.2,82.2,305.5,2.8,305.5,2.1,1014.3,-91.3,16
6069,04-06-2022,21,0,0,0.6,13.5,12.4,14.3,12.3,92.2,300.2,2.5,300.2,1.9,1014.5,-94.8,12.8
6069,04-06-2022,22,0,0,0,11.7,10.7,14.2,12.4,94.5,292.9,2,292.9,1.6,1014.5,-85.2,9.9
6069,04-06-2022,23,0,0,0,10.5,9.8,14.1,12.5,94.9,267.5,2.2,267.5,1.6,1014.3,-56.4,7.3
6069,05-06-2022,0,0,0,0.1,9.9,10.1,13.9,12.5,95.2,276.3,1.9,276.3,1.5,1014.3,-15.4,5.1
6069,05-06-2022,1,0,0,0.1,9.4,9.7,13.7,12.6,95.2,280.7,1.6,280.7,1.4,1014.1,-12.3,3.8
6069,05-06-2022,2,0,0,0.1,9.1,9.5,13.6,12.6,95.2,267.3,1.3,267.3,1.2,1013.8,-11.1,3
6069,05-06-2022,3,0,0,2.6,9,9.4,13.5,12.6,95.2,245.5,1.4,245.5,1.2,1013.6,-8,2.4
6069,05-06-2022,4,0,0,22.3,8.6,9.2,13.4,12.6,95.2,256.4,1.2,256.4,1,1013.2,7,1.9
6069,05-06-2022,5,0,0,72.2,8.8,9.6,13.2,12.5,95.2,220.9,1.7,220.9,1.5,1013,43.6,1.5
6069,05-06-2022,6,0,0,149.6,9.1,10.1,13.1,12.5,95.6,214.3,2.4,214.3,2.1,1013.2,95,1.5
6069,05-06-2022,7,0,0,273.6,10.1,11.6,13.1,12.5,95.8,215.7,2,215.7,1.8,1013.2,170,1.9
6069,05-06-2022,8,0,0,445.8,11.7,14,13,12.4,95.8,217.8,2.1,217.8,1.9,1013.3,249.7,2.9
6069,05-06-2022,9,0,0,708.8,14.9,18.1,13,12.4,87.9,238.2,2.7,238.2,2.3,1013.5,408.2,4.7
6069,05-06-2022,10,0,0,746.2,16.8,20.3,13.1,12.4,69.4,205.2,3,205.2,2.5,1013,441.1,7.7
6069,05-06-2022,11,0,0,817.3,18.3,22.1,13.3,12.4,60.5,233.1,2.8,233.1,2.4,1012.6,498.5,11.6
6069,05-06-2022,12,0,0,862.1,19.7,24.7,13.6,12.4,52.5,223.4,1.7,223.4,1.5,1012,516.4,15.4
6069,05-06-2022,13,0,0,715.8,20.2,23.4,13.9,12.5,46.6,181.6,2.5,181.6,2.1,1011.2,405.3,19.7
6069,05-06-2022,14,0,0,744.6,21.1,25.2,14.3,12.5,45.7,213.2,1.2,213.2,1.2,1010.8,413.5,22.2
6069,05-06-2022,15,0,0,620.7,21.7,24.6,14.6,12.6,45.1,230.8,1.9,230.8,1.7,1010.3,314.5,23.8
6069,05-06-2022,16,0,0,375.3,21.8,23.5,14.9,12.7,45.5,202.5,1.2,202.5,1.2,1009.5,138,24.2
6069,05-06-2022,17,0,0,254.2,20.7,20.8,15.1,12.8,52.8,154.9,2.7,154.9,2,1009.1,76.5,23.2
6069,05-06-2022,18,0,0,140.1,19.5,18.9,15.2,12.9,60.8,130.4,3.7,130.4,2.9,1009.1,5.3,20.7
6069,05-06-2022,19,0,0,75.5,17.9,16.9,15.3,13,64.7,141.5,3.7,141.5,2.7,1008.9,-30.5,17.7
6069,05-06-2022,20,0,0,21.4,16.7,15.2,15.2,13.1,65.4,130.9,2.7,130.9,2,1008.6,-61.2,14.6
6069,05-06-2022,21,0,0,0.9,15.3,13.5,15.1,13.2,70.5,121.9,1.9,121.9,1.4,1008.4,-70.1,11.8
6069,05-06-2022,22,0,0,0,14.1,11.3,15,13.2,81.8,100.4,1,100.4,0.4,1008.1,-71.8,9.2
6069,05-06-2022,23,0,0,0.3,13.3,10.9,14.8,13.3,88.6,50.7,1,50.7,0.5,1007.8,-67.6,6.7
6069,06-06-2022,0,0,0,0,12.6,11.1,14.7,13.3,91.6,69.6,1.6,69.6,1.1,1007.5,-59.4,4.6
6069,06-06-2022,1,0,0,0,12,10.9,14.5,13.3,91.4,74.3,1.7,74.3,1.1,1007.1,-55.7,3.2
6069,06-06-2022,2,0,0,0,11.9,10.8,14.3,13.3,87,89.5,2.7,89.5,1.5,1006.4,-48.4,2.4
6069,06-06-2022,3,0,0,1.7,12.1,10.9,14.1,13.3,84.8,88.7,2.7,88.7,1.6,1005.6,-47.8,1.7
6069,06-06-2022,4,0,0,29.3,13.1,11.9,14,13.3,78.4,81,3.2,81,2.3,1004.8,-44.6,1.2
6069,06-06-2022,5,0,0,76.4,13.9,13.2,13.8,13.2,81.2,83.7,3.5,83.7,2.5,1004.2,-6.2,0.9
6069,06-06-2022,6,0,0,146.4,14.8,14.4,13.7,13.2,74.7,74.6,3.8,74.6,2.8,1003.6,54.8,1.1
6069,06-06-2022,7,0,0,145,15.6,15.6,13.7,13.2,73.4,87.7,4.3,87.7,3,1003.7,63.3,1.8
6069,06-06-2022,8,0.7,0,91.2,14.7,14.1,13.6,13.1,86.8,90.2,4.2,90.2,2.8,1003.5,46.6,2.6
6069,06-06-2022,9,0.7,0,122.7,14.4,13.8,13.6,13.1,93.5,81.5,3.4,81.5,2.5,1003,72.6,3.2
6069,06-06-2022,10,0,0,101.7,14.5,13.8,13.6,13,92.3,92.7,4.2,92.7,3.2,1002.7,53.8,3.7
6069,06-06-2022,11,0.5,0,98.9,14.1,13.8,13.6,13,94.5,122.6,4.2,122.6,3.3,1003.1,58.9,4.1
6069,06-06-2022,12,0.7,0,98.8,14.2,14.3,13.6,13,95.3,124.2,3.4,124.2,2.6,1003.3,61.7,4.5
6069,06-06-2022,13,0.5,0,203.2,14.7,15.2,13.6,13,95,108.4,2.6,108.4,2,1003.5,143.1,4.9
6069,06-06-2022,14,0,0,218.9,15.7,16.4,13.7,13,94.8,107.8,2.8,107.8,2.2,1003.6,151.7,5.7
6069,06-06-2022,15,0.8,0,241.9,15.8,16.1,13.7,13,94.6,169.8,2.9,169.8,2.4,1003.9,166.2,7.4
6069,06-06-2022,16,0,0,301,16.9,16.5,13.8,13,85,177.8,2.3,177.8,1.9,1003.9,187.1,8.7
6069,06-06-2022,17,0,0,306.1,17.5,17.3,13.9,13,75.2,162.2,2.1,162.2,1.8,1003.5,134.8,10.1
6069,06-06-2022,18,0,0,83.3,17.3,16.5,14.1,13,79.9,116.3,1.8,116.3,1.4,1003.5,5.5,11.2
6069,06-06-2022,19,0,0,46.6,16.6,15.8,14.2,13,89.9,103,1.1,103,0.8,1003.5,-21.1,11.3
6069,06-06-2022,20,0.2,0,4.6,14.2,13.5,14.2,13,87,160.1,2.8,160.1,2.3,1003.6,-24.9,10.5
6069,06-06-2022,21,0,0,1,13,12,14.2,13.1,93.1,73.1,2.1,73.1,1.4,1003.3,-32.5,9.1
6069,06-06-2022,22,0,0,0,12.5,11.3,14.2,13.1,94.6,81,2.1,81,1.3,1003,-40.6,7.3
6069,06-06-2022,23,0,0,0.2,11.9,10.4,14.2,13.1,94.2,110.6,1,110.6,0.7,1002.8,-22.5,5.4
6069,07-06-2022,0,3.7,0,0.2,12,11.6,14,13.1,94.7,171.4,3.8,171.4,3.1,1002.8,-15.5,3.7
6069,07-06-2022,1,4.5,0,0.5,11.7,11.5,13.9,13.2,95.5,101.3,2.1,101.3,1.6,1002.1,-15.7,2.2
6069,07-06-2022,2,0.5,0,0.2,11.5,11.3,13.8,13.2,95.5,110.2,1.9,110.2,1.2,1001.6,-13.3,1.4
6069,07-06-2022,3,0.6,0,0.1,11.4,11.3,13.7,13.1,95.5,106.3,2.9,106.3,2,1001,-12.4,1.3
6069,07-06-2022,4,1.1,0,6.1,11.5,11.3,13.6,13.1,95.5,134.1,3.1,134.1,2.3,1000.7,-8.2,1.2
6069,07-06-2022,5,0.9,0,22.6,10.9,10.7,13.5,13.1,95.5,175.9,2.9,175.9,2.5,1000.8,2.7,1.1
6069,07-06-2022,6,0.1,0,128.3,10.6,10.6,13.4,13.1,95.4,155.5,3,155.5,2.5,1000.8,74.2,1
6069,07-06-2022,7,0,0,219.9,11.1,11.3,13.3,13,95.4,141.7,3.8,141.7,2.9,1000.8,140.8,1.4
6069,07-06-2022,8,0,0,253.7,12.2,12.6,13.3,13,94.4,135.5,4.1,135.5,3.2,1000.6,156.9,2.1
6069,07-06-2022,9,0,0,337.6,13,13.7,13.3,13,90.8,137,4.9,137,3.9,1000.3,209.1,3.3
6069,07-06-2022,10,0,0,234,13.7,14.2,13.3,12.9,85.6,137.5,5.1,137.5,4,999.8,138.4,4.8
6069,07-06-2022,11,0,0,336.8,13.8,14.7,13.4,12.9,88.4,128.9,4.9,128.9,3.9,999.2,220.4,6.1
6069,07-06-2022,12,0.8,0,180.5,13.2,13.4,13.5,12.9,93.4,126.9,5.3,126.9,3.9,998.9,119.9,7.1
6069,07-06-2022,13,0,0,156,13.3,13.4,13.5,12.9,94.4,121.8,5,121.8,3.9,998.5,96.5,7.5
6069,07-06-2022,14,0.1,0,129.7,13.1,13.2,13.6,12.9,93.9,123.9,5.2,123.9,4,997.9,81.2,7.6
6069,07-06-2022,15,0.1,0,249.3,13.1,13.6,13.6,12.9,93.8,126.4,3.8,126.4,3,997.3,172.3,7.3
6069,07-06-2022,16,0,0,167.7,13.5,13.7,13.6,12.9,90.8,130.1,5,130.1,3.9,996.6,102.6,7.4
6069,07-06-2022,17,1,0,72.5,12.3,12.3,13.7,12.9,92.7,142,4.8,142,3.9,995.9,43.1,7.9
6069,07-06-2022,18,0.3,0,22.7,12.2,12,13.7,12.9,93,138.2,4.4,138.2,3.4,995.5,4.5,7.3
6069,07-06-2022,19,0.4,0,22.8,12.1,12,13.7,12.9,93,133.6,3.3,133.6,2.4,994.9,5.5,6.3
6069,07-06-2022,20,0,0,8.3,12.2,12.1,13.7,12.9,94.2,195.6,1.2,195.6,1.4,995.1,-5.2,5.4
6069,07-06-2022,21,1,0,0.3,12.2,12,13.6,12.9,94.7,249.9,3,249.9,2.3,995.7,-13,4.9
6069,07-06-2022,22,0,0,0,12.2,12,13.6,12.9,94.7,243.3,3.5,243.3,2.8,996.1,-13.1,4.3
6069,07-06-2022,23,0,0,0.3,12,11.7,13.5,12.9,94.7,231,3.1,231,2.7,996.2,-12.6,3.8
6069,08-06-2022,0,0,0,0.1,11.9,11.7,13.5,12.9,94.7,230.3,3.4,230.3,3,996.3,-15,3.4
6069,08-06-2022,1,0.1,0,0,11.8,11.5,13.4,12.9,94.7,232,3.2,232,2.8,996.4,-14.5,3.1
6069,08-06-2022,2,0.8,0,0,11.7,11.4,13.3,12.9,94.7,236.5,3.5,236.5,3,996.4,-13.8,2.7
6069,08-06-2022,3,0,0,0.5,11.4,11.2,13.3,12.9,94.7,231.2,3.4,231.2,3,996.3,-12.4,2.4
6069,08-06-2022,4,0,0,11.2,11.2,11.1,13.2,12.9,94.7,233.7,3.4,233.7,2.9,996.5,-3.5,2.2
6069,08-06-2022,5,0,0,31.6,11.2,11,13.2,12.9,94.7,234.3,3.4,234.3,3,996.8,11.9,1.9
6069,08-06-2022,6,0,0,93.2,11.6,11.6,13.1,12.8,94.7,231.1,3.3,231.1,2.9,997.1,55.1,1.9
6069,08-06-2022,7,0,0,157.8,12.1,12.3,13.1,12.8,94.6,227.3,3.1,227.3,2.7,997.4,102.1,2.1
6069,08-06-2022,8,0,0,143.9,12.5,12.8,13.1,12.8,91.9,226.2,3.3,226.2,2.9,997.9,84.2,2.9
6069,08-06-2022,9,0,0,415.8,13.8,14.8,13.1,12.8,87.9,241.9,3.7,241.9,3.2,998,272.7,3.8
6069,08-06-2022,10,0,0,664.6,14.8,17,13.1,12.7,78.4,234.5,4.1,234.5,3.6,998.1,436.2,5.2
6069,08-06-2022,11,0,0,605.1,15,17.2,13.2,12.7,80,228.5,2.2,228.5,3.3,998.2,400.1,8
6069,08-06-2022,12,0,0,639.7,15.5,18.2,13.4,12.7,76.4,221.5,3.9,221.5,3.5,998.3,420.7,10.9
6069,08-06-2022,13,0,0,450.6,15.2,16.8,13.6,12.8,77,219.9,3.6,219.9,3.2,998.4,282.5,13.6
6069,08-06-2022,14,0,0,551.4,15.6,18,13.8,12.8,72.9,210.5,3.8,210.5,3.4,998.6,342.6,15.1
6069,08-06-2022,15,0,0,243.8,14.8,15.8,14,12.8,78.4,217.9,3.6,217.9,3.1,998.8,139,16.4
6069,08-06-2022,16,0,0,332.8,15.1,16.6,14.2,12.9,74.9,227.6,2.9,227.6,2.6,998.6,183.4,16
6069,08-06-2022,17,0,0,183.8,15.1,15.9,14.3,12.9,74,219.2,1.9,219.2,1.9,998.5,80.5,15
6069,08-06-2022,18,0,0,174.6,15.2,16.4,14.4,13,75,241,1.4,241,1.4,998.4,53.7,14.1
6069,08-06-2022,19,0,0,53.6,14.9,15,14.4,13.1,79,212.3,0.9,212.3,1,998.4,4.8,13
6069,08-06-2022,20,0,0,11.5,14.5,14.4,14.5,13.1,84.1,205.2,0.6,205.2,0.7,998.7,-22.5,11.8
6069,08-06-2022,21,0,0,1.9,14,13.1,14.5,13.2,88.9,140.2,0.1,140.2,0.7,998.8,-42,10.4
6069,08-06-2022,22,0,0,0.7,13.7,12.8,14.4,13.2,90.4,127.2,0,127.2,0,999,-27.8,8.8
6069,08-06-2022,23,0,0,0,13.4,12.8,14.4,13.2,92.3,103.9,0.1,103.9,0.6,998.9,-35.2,7.3
6069,09-06-2022,0,0,0,0.1,13.1,12.6,14.3,13.3,92.4,44,0.1,44,0.3,998.8,-24.5,6.2
6069,09-06-2022,1,0,0,0.1,13,12.8,14.2,13.3,92.4,74.9,0.5,74.9,0.9,998.8,-19.7,5.3
6069,09-06-2022,2,0.6,0,0.1,12.8,12.6,14.2,13.3,92.4,80.2,0.9,80.2,0.9,998.8,-16.4,4.7
6069,09-06-2022,3,0,0,1.2,12.5,12.4,14.1,13.3,92.4,64.9,0.9,64.9,1.2,998.6,-15,4.3
6069,09-06-2022,4,0,0,9.2,12.6,12.4,14,13.3,92.4,54,1.1,54,1.1,998.7,-8.8,3.9
6069,09-06-2022,5,0,0,18.4,12.7,12.6,14,13.3,92.4,75.7,1.4,75.7,1.1,999.1,-0.4,3.6
6069,09-06-2022,6,0.1,0,47.2,13,13,13.9,13.3,92.4,70.6,1.3,70.6,1.3,999.3,22,3.5
6069,09-06-2022,7,0.2,0,114.5,13.5,13.8,13.9,13.3,92.5,86,0.6,86,1.1,999.8,72.3,3.6
